id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
335982,2,6,5,"MV Boucher","CL White","AB Agarkar",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kolkata Knight Riders"
335982,2,7,2,"MV Boucher","CL White","SC Ganguly",0,1,1,0,NA,NA,NA,legbyes,"Royal Challengers Bangalore","Kolkata Knight Riders"
335982,2,8,4,"AA Noffke","CL White","AB Agarkar",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kolkata Knight Riders"
335982,2,8,5,"AA Noffke","CL White","AB Agarkar",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kolkata Knight Riders"
335982,2,9,4,"P Kumar","AA Noffke","SC Ganguly",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kolkata Knight Riders"
335982,2,9,5,"P Kumar","AA Noffke","SC Ganguly",0,1,1,0,NA,NA,NA,legbyes,"Royal Challengers Bangalore","Kolkata Knight Riders"
335982,2,12,2,"P Kumar","Z Khan","LR Shukla",0,2,2,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kolkata Knight Riders"
335982,2,14,1,"SB Joshi","P Kumar","I Sharma",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kolkata Knight Riders"
335982,2,14,5,"P Kumar","SB Joshi","I Sharma",0,1,1,0,NA,NA,NA,legbyes,"Royal Challengers Bangalore","Kolkata Knight Riders"
335982,2,15,1,"SB Joshi","P Kumar","LR Shukla",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Kolkata Knight Riders"
335983,1,1,5,"PA Patel","ML Hayden","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
335983,1,2,2,"ML Hayden","PA Patel","B Lee",4,1,5,0,NA,NA,NA,noballs,"Chennai Super Kings","Kings XI Punjab"
335983,1,4,2,"ML Hayden","MEK Hussey","B Lee",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Kings XI Punjab"
335983,1,12,1,"SK Raina","MEK Hussey","WA Mota",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
335983,1,12,4,"JDP Oram","MEK Hussey","WA Mota",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kings XI Punjab"
335983,1,13,6,"MEK Hussey","JDP Oram","JR Hopes",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Kings XI Punjab"
335983,2,5,4,"K Goel","JR Hopes","MS Gony",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Chennai Super Kings"
335983,2,5,7,"JR Hopes","KC Sangakkara","MS Gony",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Chennai Super Kings"
335983,2,6,5,"KC Sangakkara","JR Hopes","M Muralitharan",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Chennai Super Kings"
335983,2,8,6,"KC Sangakkara","JR Hopes","Joginder Sharma",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Chennai Super Kings"
335983,2,12,1,"KC Sangakkara","Yuvraj Singh","P Amarnath",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Chennai Super Kings"
335983,2,12,4,"KC Sangakkara","Yuvraj Singh","P Amarnath",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Chennai Super Kings"
335983,2,13,4,"KC Sangakkara","Yuvraj Singh","M Muralitharan",0,2,2,0,NA,NA,NA,wides,"Kings XI Punjab","Chennai Super Kings"
335983,2,15,2,"SM Katich","KC Sangakkara","P Amarnath",0,1,1,0,NA,NA,NA,byes,"Kings XI Punjab","Chennai Super Kings"
335983,2,16,1,"SM Katich","KC Sangakkara","MS Gony",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Chennai Super Kings"
335983,2,17,5,"SM Katich","IK Pathan","M Muralitharan",0,1,1,0,NA,NA,NA,byes,"Kings XI Punjab","Chennai Super Kings"
335984,1,0,4,"T Kohli","YK Pathan","GD McGrath",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Delhi Daredevils"
335984,1,5,4,"M Kaif","SR Watson","MF Maharoof",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Delhi Daredevils"
335984,1,7,1,"M Kaif","DS Lehmann","MF Maharoof",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Delhi Daredevils"
335984,1,8,3,"RA Jadeja","M Kaif","R Bhatia",0,1,1,0,NA,NA,NA,byes,"Rajasthan Royals","Delhi Daredevils"
335984,1,9,1,"RA Jadeja","M Kaif","MF Maharoof",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Delhi Daredevils"
335984,1,12,4,"RA Jadeja","D Salunkhe","R Bhatia",0,2,2,0,NA,NA,NA,wides,"Rajasthan Royals","Delhi Daredevils"
335984,2,1,6,"S Dhawan","G Gambhir","SR Watson",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Rajasthan Royals"
335984,2,5,2,"G Gambhir","S Dhawan","SK Trivedi",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Rajasthan Royals"
335984,2,7,3,"S Dhawan","G Gambhir","SK Trivedi",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Rajasthan Royals"
335984,2,9,2,"G Gambhir","S Dhawan","YK Pathan",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Rajasthan Royals"
335984,2,12,6,"S Dhawan","G Gambhir","D Salunkhe",0,5,5,0,NA,NA,NA,wides,"Delhi Daredevils","Rajasthan Royals"
335984,2,14,1,"G Gambhir","S Dhawan","SK Trivedi",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Rajasthan Royals"
335985,1,1,6,"DJ Thornely","ST Jayasuriya","Z Khan",0,4,4,0,NA,NA,NA,legbyes,"Mumbai Indians","Royal Challengers Bangalore"
335985,1,2,6,"DJ Thornely","ST Jayasuriya","P Kumar",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Royal Challengers Bangalore"
335985,1,4,1,"ST Jayasuriya","RV Uthappa","JH Kallis",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Royal Challengers Bangalore"
335985,1,8,1,"PR Shah","RV Uthappa","JH Kallis",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Royal Challengers Bangalore"
335985,1,9,4,"PR Shah","RV Uthappa","R Vinay Kumar",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Royal Challengers Bangalore"
335985,1,13,6,"AM Nayar","RV Uthappa","B Akhil",0,1,1,0,NA,NA,NA,byes,"Mumbai Indians","Royal Challengers Bangalore"
335985,1,15,4,"AM Nayar","RV Uthappa","JH Kallis",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Royal Challengers Bangalore"
335985,1,16,2,"RV Uthappa","AM Nayar","B Akhil",0,1,1,0,NA,NA,NA,byes,"Mumbai Indians","Royal Challengers Bangalore"
335985,2,4,5,"S Chanderpaul","R Dravid","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
335985,2,8,3,"LRPL Taylor","R Dravid","Harbhajan Singh",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
335985,2,13,2,"V Kohli","JH Kallis","A Nehra",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
335985,2,13,6,"MV Boucher","JH Kallis","A Nehra",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
335985,2,19,2,"B Akhil","MV Boucher","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Mumbai Indians"
335986,1,0,2,"Y Venugopal Rao","AC Gilchrist","AB Dinda",0,1,1,0,NA,NA,NA,noballs,"Deccan Chargers","Kolkata Knight Riders"
335986,1,1,1,"Y Venugopal Rao","AC Gilchrist","I Sharma",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Kolkata Knight Riders"
335986,1,1,5,"AC Gilchrist","Y Venugopal Rao","I Sharma",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Kolkata Knight Riders"
335986,1,1,7,"AC Gilchrist","Y Venugopal Rao","I Sharma",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Kolkata Knight Riders"
335986,1,7,2,"AC Gilchrist","A Symonds","Mohammad Hafeez",0,1,1,0,NA,NA,NA,noballs,"Deccan Chargers","Kolkata Knight Riders"
335986,1,9,3,"SB Styris","A Symonds","Mohammad Hafeez",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Kolkata Knight Riders"
335986,1,9,5,"A Symonds","SB Styris","Mohammad Hafeez",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Kolkata Knight Riders"
335986,1,13,2,"AS Yadav","A Symonds","Mohammad Hafeez",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Kolkata Knight Riders"
335986,1,15,5,"A Symonds","SB Bangar","I Sharma",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Kolkata Knight Riders"
335986,1,16,2,"A Symonds","SB Bangar","DJ Hussey",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Kolkata Knight Riders"
335986,2,1,5,"WP Saha","RT Ponting","RP Singh",0,4,4,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Deccan Chargers"
335986,2,2,3,"SC Ganguly","WP Saha","WPUJC Vaas",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Deccan Chargers"
335986,2,6,4,"SC Ganguly","DJ Hussey","SB Bangar",0,5,5,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
335986,2,8,4,"DJ Hussey","SC Ganguly","SB Bangar",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
335986,2,9,3,"SC Ganguly","DJ Hussey","SB Styris",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
335986,2,11,2,"DJ Hussey","SC Ganguly","A Symonds",0,4,4,0,NA,NA,NA,byes,"Kolkata Knight Riders","Deccan Chargers"
335986,2,11,4,"SC Ganguly","DJ Hussey","A Symonds",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
335986,2,11,5,"SC Ganguly","DJ Hussey","A Symonds",0,5,5,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
335986,2,11,8,"SC Ganguly","DJ Hussey","A Symonds",0,1,1,0,NA,NA,NA,noballs,"Kolkata Knight Riders","Deccan Chargers"
335986,2,12,1,"SC Ganguly","DJ Hussey","PP Ojha",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
335986,2,12,5,"DJ Hussey","SC Ganguly","PP Ojha",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Deccan Chargers"
335986,2,14,5,"Mohammad Hafeez","DJ Hussey","PP Ojha",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Deccan Chargers"
335986,2,17,3,"LR Shukla","DJ Hussey","SB Styris",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Deccan Chargers"
335986,2,18,2,"DJ Hussey","LR Shukla","PP Ojha",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Deccan Chargers"
335987,1,7,1,"DPMD Jayawardene","JR Hopes","D Salunkhe",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Rajasthan Royals"
335987,1,7,6,"Yuvraj Singh","JR Hopes","D Salunkhe",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Rajasthan Royals"
335987,1,7,7,"Yuvraj Singh","JR Hopes","D Salunkhe",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Rajasthan Royals"
335987,1,19,2,"PP Chawla","WA Mota","SR Watson",1,1,2,0,NA,NA,NA,noballs,"Kings XI Punjab","Rajasthan Royals"
335987,2,0,2,"M Kaif","Kamran Akmal","B Lee",0,1,1,0,NA,NA,NA,noballs,"Rajasthan Royals","Kings XI Punjab"
335987,2,1,2,"YK Pathan","Kamran Akmal","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Kings XI Punjab"
335987,2,1,7,"Kamran Akmal","YK Pathan","S Sreesanth",4,1,5,0,NA,NA,NA,noballs,"Rajasthan Royals","Kings XI Punjab"
335987,2,2,5,"SR Watson","Kamran Akmal","B Lee",1,1,2,0,NA,NA,NA,noballs,"Rajasthan Royals","Kings XI Punjab"
335987,2,3,1,"SR Watson","Kamran Akmal","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Kings XI Punjab"
335987,2,3,5,"SR Watson","Kamran Akmal","S Sreesanth",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Kings XI Punjab"
335987,2,4,1,"Kamran Akmal","SR Watson","JR Hopes",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Kings XI Punjab"
335987,2,5,3,"DS Lehmann","SR Watson","B Lee",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Kings XI Punjab"
335987,2,7,5,"DS Lehmann","SR Watson","IK Pathan",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Kings XI Punjab"
335987,2,11,3,"RA Jadeja","SR Watson","IK Pathan",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Kings XI Punjab"
335987,2,13,6,"RA Jadeja","SR Watson","S Sreesanth",0,1,1,0,NA,NA,NA,noballs,"Rajasthan Royals","Kings XI Punjab"
335987,2,17,2,"RA Jadeja","SR Watson","JR Hopes",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Kings XI Punjab"
335988,1,0,3,"AC Gilchrist","Y Venugopal Rao","GD McGrath",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Delhi Daredevils"
335988,1,9,1,"RG Sharma","A Symonds","MF Maharoof",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Delhi Daredevils"
335988,1,15,2,"SB Bangar","RG Sharma","Mohammad Asif",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Delhi Daredevils"
335988,1,19,1,"WPUJC Vaas","AS Yadav","VY Mahesh",0,1,1,0,NA,NA,NA,legbyes,"Deccan Chargers","Delhi Daredevils"
335988,1,19,6,"WPUJC Vaas","RP Singh","VY Mahesh",6,1,7,0,NA,NA,NA,noballs,"Deccan Chargers","Delhi Daredevils"
335988,2,5,1,"S Dhawan","V Sehwag","RP Singh",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Deccan Chargers"
335988,2,8,1,"V Sehwag","S Dhawan","SB Bangar",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Deccan Chargers"
335988,2,11,2,"S Dhawan","V Sehwag","PP Ojha",0,2,2,0,NA,NA,NA,wides,"Delhi Daredevils","Deccan Chargers"
335988,2,11,4,"V Sehwag","S Dhawan","PP Ojha",0,2,2,0,NA,NA,NA,wides,"Delhi Daredevils","Deccan Chargers"
335988,2,11,6,"V Sehwag","S Dhawan","PP Ojha",0,5,5,0,NA,NA,NA,penalty,"Delhi Daredevils","Deccan Chargers"
335988,2,13,1,"S Dhawan","V Sehwag","WPUJC Vaas",0,1,1,0,NA,NA,NA,wides,"Delhi Daredevils","Deccan Chargers"
335989,1,0,1,"PA Patel","ML Hayden","SM Pollock",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
335989,1,2,6,"ML Hayden","PA Patel","SM Pollock",0,4,4,0,NA,NA,NA,byes,"Chennai Super Kings","Mumbai Indians"
335989,1,5,2,"ML Hayden","SK Raina","A Nehra",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
335989,1,5,6,"SK Raina","ML Hayden","A Nehra",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
335989,1,6,6,"ML Hayden","SK Raina","DS Kulkarni",1,1,2,0,NA,NA,NA,noballs,"Chennai Super Kings","Mumbai Indians"
335989,1,8,3,"SK Raina","ML Hayden","DJ Bravo",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Mumbai Indians"
335989,1,9,2,"ML Hayden","SK Raina","Harbhajan Singh",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Mumbai Indians"
335989,1,11,5,"SK Raina","ML Hayden","VS Yeligati",0,5,5,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
335989,1,15,1,"MS Dhoni","ML Hayden","DJ Bravo",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Mumbai Indians"
335989,1,18,2,"ML Hayden","MS Dhoni","A Nehra",4,1,5,0,NA,NA,NA,noballs,"Chennai Super Kings","Mumbai Indians"
335989,1,19,2,"MS Dhoni","JDP Oram","MA Khote",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Mumbai Indians"
335989,2,0,2,"L Ronchi","ST Jayasuriya","JDP Oram",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
335989,2,0,5,"ST Jayasuriya","L Ronchi","JDP Oram",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
335989,2,1,1,"RV Uthappa","ST Jayasuriya","MS Gony",0,4,4,0,NA,NA,NA,legbyes,"Mumbai Indians","Chennai Super Kings"
335989,2,3,6,"RV Uthappa","SM Pollock","MS Gony",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Chennai Super Kings"
335989,2,7,2,"RV Uthappa","SM Pollock","MS Gony",1,1,2,0,NA,NA,NA,noballs,"Mumbai Indians","Chennai Super Kings"
335989,2,10,1,"SM Pollock","DJ Bravo","M Muralitharan",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
335989,2,10,2,"SM Pollock","DJ Bravo","M Muralitharan",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
335989,2,10,3,"SM Pollock","DJ Bravo","M Muralitharan",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
335989,2,12,2,"DJ Bravo","AM Nayar","M Muralitharan",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Chennai Super Kings"
335989,2,19,3,"AM Nayar","A Nehra","Joginder Sharma",1,1,2,0,NA,NA,NA,noballs,"Mumbai Indians","Chennai Super Kings"
335990,1,5,5,"A Symonds","VVS Laxman","SR Watson",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Rajasthan Royals"
335990,1,10,5,"A Symonds","RG Sharma","SK Warne",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Rajasthan Royals"
335990,1,14,2,"A Symonds","RG Sharma","SK Trivedi",0,1,1,0,NA,NA,NA,noballs,"Deccan Chargers","Rajasthan Royals"
335990,1,18,4,"A Symonds","AS Yadav","MM Patel",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Rajasthan Royals"
335990,1,18,5,"A Symonds","AS Yadav","MM Patel",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Rajasthan Royals"
335990,1,19,2,"AS Yadav","A Symonds","SR Watson",0,1,1,0,NA,NA,NA,wides,"Deccan Chargers","Rajasthan Royals"
335990,2,1,3,"Kamran Akmal","GC Smith","RP Singh",0,2,2,0,NA,NA,NA,legbyes,"Rajasthan Royals","Deccan Chargers"
335990,2,3,4,"YK Pathan","GC Smith","RP Singh",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Deccan Chargers"
335990,2,14,4,"GC Smith","M Kaif","A Symonds",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Deccan Chargers"
335990,2,17,2,"GC Smith","RA Jadeja","Shahid Afridi",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Deccan Chargers"
335990,2,18,1,"RA Jadeja","SK Warne","RP Singh",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Deccan Chargers"
335990,2,18,2,"SK Warne","RA Jadeja","RP Singh",1,1,2,0,NA,NA,NA,noballs,"Rajasthan Royals","Deccan Chargers"
335991,1,4,2,"KC Sangakkara","K Goel","SM Pollock",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Mumbai Indians"
335991,1,5,6,"KC Sangakkara","K Goel","DS Kulkarni",0,1,1,0,NA,NA,NA,wides,"Kings XI Punjab","Mumbai Indians"
335991,1,6,1,"K Goel","KC Sangakkara","Harbhajan Singh",0,1,1,0,NA,NA,NA,legbyes,"Kings XI Punjab","Mumbai Indians"
335991,1,17,6,"B Lee","KC Sangakkara","DS Kulkarni",0,1,1,0,NA,NA,NA,noballs,"Kings XI Punjab","Mumbai Indians"
335991,1,18,6,"B Lee","PP Chawla","Harbhajan Singh",0,2,2,0,NA,NA,NA,wides,"Kings XI Punjab","Mumbai Indians"
335991,1,19,4,"VRV Singh","B Lee","DS Kulkarni",0,1,1,0,NA,NA,NA,byes,"Kings XI Punjab","Mumbai Indians"
335991,2,0,5,"ST Jayasuriya","L Ronchi","B Lee",0,1,1,0,NA,NA,NA,legbyes,"Mumbai Indians","Kings XI Punjab"
335991,2,1,5,"L Ronchi","ST Jayasuriya","IK Pathan",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Kings XI Punjab"
335991,2,3,3,"DJ Bravo","RV Uthappa","IK Pathan",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Kings XI Punjab"
335991,2,6,5,"RV Uthappa","DJ Bravo","PP Chawla",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Kings XI Punjab"
335991,2,7,6,"RV Uthappa","DJ Bravo","S Sreesanth",1,1,2,0,NA,NA,NA,noballs,"Mumbai Indians","Kings XI Punjab"
335991,2,17,4,"A Nehra","DS Kulkarni","S Sreesanth",1,1,2,0,NA,NA,NA,noballs,"Mumbai Indians","Kings XI Punjab"
335991,2,18,1,"DS Kulkarni","A Nehra","VRV Singh",0,1,1,0,NA,NA,NA,wides,"Mumbai Indians","Kings XI Punjab"
335992,1,1,2,"LRPL Taylor","S Chanderpaul","Sohail Tanvir",0,1,1,0,NA,NA,NA,legbyes,"Royal Challengers Bangalore","Rajasthan Royals"
335992,1,1,5,"LRPL Taylor","S Chanderpaul","Sohail Tanvir",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Rajasthan Royals"
335992,1,6,6,"V Kohli","LRPL Taylor","SK Trivedi",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Rajasthan Royals"
335992,1,6,7,"V Kohli","LRPL Taylor","SK Trivedi",0,1,1,0,NA,NA,NA,wides,"Royal Challengers Bangalore","Rajasthan Royals"
335992,1,17,5,"P Kumar","Z Khan","SK Warne",0,1,1,0,NA,NA,NA,legbyes,"Royal Challengers Bangalore","Rajasthan Royals"
335992,1,19,3,"Z Khan","R Vinay Kumar","SR Watson",1,1,2,0,NA,NA,NA,noballs,"Royal Challengers Bangalore","Rajasthan Royals"
335992,2,4,2,"SR Watson","GC Smith","R Vinay Kumar",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Royal Challengers Bangalore"
335992,2,5,3,"GC Smith","SR Watson","Z Khan",0,1,1,0,NA,NA,NA,legbyes,"Rajasthan Royals","Royal Challengers Bangalore"
335992,2,9,4,"SR Watson","GC Smith","A Kumble",0,1,1,0,NA,NA,NA,wides,"Rajasthan Royals","Royal Challengers Bangalore"
335993,1,1,3,"BB McCullum","SC Ganguly","MS Gony",0,1,1,0,NA,NA,NA,noballs,"Kolkata Knight Riders","Chennai Super Kings"
335993,1,6,6,"SC Ganguly","DJ Hussey","M Muralitharan",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Chennai Super Kings"
335993,1,8,4,"SC Ganguly","Mohammad Hafeez","M Muralitharan",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Chennai Super Kings"
335993,1,11,4,"Mohammad Hafeez","LR Shukla","P Amarnath",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Chennai Super Kings"
335993,1,15,4,"LR Shukla","AB Agarkar","M Muralitharan",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Chennai Super Kings"
335993,1,15,6,"LR Shukla","AB Agarkar","M Muralitharan",0,1,1,0,NA,NA,NA,legbyes,"Kolkata Knight Riders","Chennai Super Kings"
335993,1,16,6,"AB Agarkar","LR Shukla","Joginder Sharma",0,1,1,0,NA,NA,NA,noballs,"Kolkata Knight Riders","Chennai Super Kings"
335993,1,19,5,"LR Shukla","I Sharma","Joginder Sharma",0,1,1,0,NA,NA,NA,wides,"Kolkata Knight Riders","Chennai Super Kings"
335993,2,0,3,"PA Patel","ML Hayden","AB Dinda",0,1,1,0,NA,NA,NA,wides,"Chennai Super Kings","Kolkata Knight Riders"
335993,2,1,2,"ML Hayden","PA Patel","I Sharma",0,1,1,0,NA,NA,NA,legbyes,"Chennai Super Kings","Kolkata Knight Riders"
335993,2,2,6,"PA Patel","ML Hayden","AB Dinda",0,5,5,0,NA,NA,NA,wides,"Chennai Super Kings","Kolkata Knight Riders"
335993,2,3,1,"ML Hayden","PA Patel","I Sharma",1,1,2,0,NA,NA,NA,noballs,"Chennai Super Kings","Kolkata Knight Riders"
